subj_idx,block,trial,vStims,aStim,resp,rt,fb,iti,feedJitter,vSymbols,aFile,stimOnset,respOnset,feedbackOnset,block_abs
07,2,40,2_4,4,2,1.049,1,1752,1982,bd,u.wav,352711,353760,356728,2
07,3,1,5_8,5,2,1.125,0,3052,2350,EH,k_asp_cut.wav,8101,9226,12491,3
07,3,2,7_4,4,1,1.106,0,2097,1600,GD,b_sh_cut.wav,16604,17710,20222,3
07,3,3,2_8,2,1,1.091,1,1892,1861,BH,p_cut.wav,24141,25232,28020,3
07,3,4,8_1,1,1,1.58,0,3221,2704,HA,g_sl_cut.wav,33256,34836,37984,3
07,3,5,2_6,2,2,1.303,0,2286,2304,BF,p_cut.wav,42295,43598,46615,3
07,3,6,3_5,5,2,1.717,1,3929,2253,CE,k_asp_cut.wav,52560,54277,56857,3
07,3,7,6_4,4,1,1.197,0,3162,1850,FD,b_sh_cut.wav,62033,63230,65894,3
07,3,8,3_1,1,2,1.153,1,2516,2358,CA,g_sl_cut.wav,70436,71589,74811,3
07,3,9,7_3,3,1,1.198,0,2548,1982,GC,k_click_cut.wav,79375,80573,83378,3
07,3,10,2_3,2,1,1.083,1,2398,1421,BC,p_cut.wav,87794,88877,91226,3
07,3,11,3_4,4,2,1.258,1,2872,2260,CD,b_sh_cut.wav,96108,97366,100385,3
07,3,12,3_8,3,2,1.384,0,2760,2011,CH,k_click_cut.wav,105170,106554,109202,3
07,3,13,7_1,1,2,1.239,1,3332,2175,GA,g_sl_cut.wav,114559,115798,118753,3
07,3,14,5_1,5,1,1.107,1,3015,2168,EA,k_asp_cut.wav,123789,124896,127973,3
07,3,15,2_7,2,1,1.038,1,2685,1426,BG,p_cut.wav,132686,133724,136138,3
07,3,16,1_7,1,2,1.457,0,3374,1584,AG,g_sl_cut.wav,141535,142992,145149,3
07,3,17,3_1,3,1,1.528,1,4089,2482,CA,k_click_cut.wav,151264,152792,155772,3
07,3,18,5_6,5,2,1.133,0,3082,2509,EF,k_asp_cut.wav,160870,162003,165399,3
07,3,19,4_7,4,2,1.073,0,3271,2549,DG,b_sh_cut.wav,170695,171768,175270,3
07,3,20,3_2,2,1,1.471,0,2990,1968,CB,p_cut.wav,180280,181751,184271,3
07,3,21,4_8,4,1,1.336,1,3788,2016,DH,b_sh_cut.wav,190074,191410,194115,3
07,3,22,1_6,1,2,1.367,0,3440,1733,AF,g_sl_cut.wav,199575,200942,203325,3
07,3,23,4_5,5,1,1.428,0,3569,1989,DE,k_asp_cut.wav,208913,210341,212915,3
07,3,24,5_1,1,2,1.536,1,3164,1510,EA,g_sl_cut.wav,218090,219626,221627,3
07,3,25,5_3,3,2,1.365,1,2874,1346,EC,k_click_cut.wav,226529,227894,229890,3
07,3,26,2_1,2,1,0.93,1,1752,1857,BA,p_cut.wav,233656,234586,237530,3
07,3,27,1_4,1,2,1.331,0,2316,1333,AD,g_sl_cut.wav,241865,243196,245219,3
07,3,28,8_3,3,1,1.477,0,3282,1933,HC,k_click_cut.wav,250529,252006,254477,3
07,3,29,6_5,5,2,1.227,1,3043,1642,FE,k_asp_cut.wav,259534,260761,263199,3
07,3,30,1_4,4,1,1.082,0,2698,1626,AD,b_sh_cut.wav,267918,269000,271557,3
07,3,31,8_5,5,2,1.025,1,2608,2258,HE,k_asp_cut.wav,276184,277209,280456,3
07,3,32,3_2,3,1,1.63,1,2443,1211,CB,k_click_cut.wav,284926,286556,288155,3
07,3,33,2_4,4,1,1.084,0,2863,1869,BD,b_sh_cut.wav,293043,294127,296956,3
07,3,34,7_2,2,2,1.611,1,2873,1823,GB,p_cut.wav,301854,303465,305692,3
07,3,35,4_3,4,1,1.279,1,2274,2140,DC,b_sh_cut.wav,309984,311263,314151,3
07,3,36,1_2,2,2,1.462,1,3050,998,AB,p_cut.wav,319222,320684,322236,3
07,3,37,3_6,3,1,1.543,1,2192,2675,CF,k_click_cut.wav,326453,327996,331167,3
07,3,38,5_3,5,1,1.894,1,2720,1124,EC,k_asp_cut.wav,335905,337799,339056,3
07,3,39,3_5,3,2,1.361,0,3057,2563,CE,k_click_cut.wav,344136,345497,348726,3
07,3,40,1_3,1,2,1.811,0,2301,1588,AC,g_sl_cut.wav,353051,354862,356658,3
