block	trial	vStims	aStim	resp	rt	fb	iti	feedJitter	vSymbols	aFile	stimOnset	respOnset	feedbackOnset
3	1	5_8	5	1	904	1	3374	2011	EH	p_cut.wav	8421	9325	12451
3	2	7_4	4	1	1187	0	4089	2304	GD	b_sh_cut.wav	18565	19752	22895
3	3	2_8	2	1	902	1	3050	998	BH	g_sl_cut.wav	27961	28863	30976
3	4	8_1	1	2	1168	1	3332	1124	HA	k_click_cut.wav	36332	37500	39475
3	5	2_6	2	1	1099	1	2874	1584	BF	g_sl_cut.wav	44372	45471	47971
3	6	3_5	5	1	962	0	3929	2482	CE	p_cut.wav	53925	54887	58433
3	7	6_4	4	1	1176	0	2872	2175	FD	b_sh_cut.wav	63322	64498	67513
3	8	3_1	1	2	953	1	2398	2358	CA	k_click_cut.wav	71932	72885	76301
3	9	7_3	3	1	1633	0	2316	1857	GC	k_asp_cut.wav	80632	82265	84511
3	10	2_3	2	1	762	1	1892	1421	BC	g_sl_cut.wav	88422	89184	91862
3	11	3_4	4	2	1210	1	2301	1850	CD	b_sh_cut.wav	96173	97383	100059
3	12	3_8	3	1	1457	1	3015	2016	CH	k_asp_cut.wav	105101	106558	109132
3	13	7_1	1	2	780	1	2097	2140	GA	k_click_cut.wav	113249	114029	117434
3	14	5_1	5	1	1270	1	2608	2563	EA	p_cut.wav	122063	123333	126639
3	15	2_7	2	1	978	1	2685	1426	BG	g_sl_cut.wav	131349	132327	134800
3	16	1_7	1	1	995	1	2720	2168	AG	k_click_cut.wav	139544	140539	143756
3	17	3_1	3	1	1050	1	2863	1982	CA	k_asp_cut.wav	148647	149697	152654
3	18	5_6	5	1	1184	1	3057	1861	EF	p_cut.wav	157730	158914	161618
3	19	4_7	4	1	1244	1	3569	1510	DG	b_sh_cut.wav	167202	168446	170725
3	20	3_2	2	1	1596	0	2548	2258	CB	g_sl_cut.wav	175301	176897	179579
3	21	4_8	4	1	1012	1	3282	2704	DH	b_sh_cut.wav	184888	185900	189626
3	22	1_6	1	1	1068	1	3052	1733	AF	k_click_cut.wav	194703	195771	198468
3	23	4_5	5	1	1000	0	2760	1989	DE	p_cut.wav	203247	204247	207257
3	24	5_1	1	2	1125	1	2698	2260	EA	k_click_cut.wav	211967	213092	216257
3	25	5_3	3	2	1311	1	2990	1600	EC	k_asp_cut.wav	221272	222583	224895
3	26	2_1	2	1	995	1	3043	1333	BA	g_sl_cut.wav	229965	230960	233322
3	27	1_4	1	1	833	1	3440	1933	AD	k_click_cut.wav	238789	239622	242740
3	28	8_3	3	2	1118	1	1752	1869	HC	k_asp_cut.wav	246506	247624	250391
3	29	6_5	5	1	1386	0	2443	1968	FE	p_cut.wav	254859	256245	258846
3	30	1_4	4	2	1258	1	2516	2675	AD	b_sh_cut.wav	263377	264635	268069
3	31	8_5	5	2	957	1	2286	1642	HE	p_cut.wav	272373	273330	276031
3	32	3_2	3	1	1390	1	3788	2509	CB	k_asp_cut.wav	281840	283230	286374
3	33	2_4	4	2	950	1	2192	1211	BD	b_sh_cut.wav	290591	291541	293840
3	34	7_2	2	2	1022	1	3082	1588	GB	g_sl_cut.wav	298947	299969	302573
3	35	4_3	4	1	980	1	3162	2549	DC	b_sh_cut.wav	307756	308736	312316
3	36	1_2	2	2	1093	1	3221	1346	AB	g_sl_cut.wav	317558	318651	320927
3	37	3_6	3	1	1319	1	3271	2350	CF	k_asp_cut.wav	326212	327531	330606
3	38	5_3	5	1	1116	1	3164	1626	EC	p_cut.wav	335794	336910	339447
3	39	3_5	3	1	1056	1	2274	1823	CE	k_asp_cut.wav	343740	344796	347591
3	40	1_3	1	1	722	1	2873	2253	AC	k_click_cut.wav	352481	353203	356750
